store_nbr,family,adf_p_value,is_stationary,true_mean_sales,true_variance_sales,model_name,rmsle,mae,pred_mean,pred_variance
14,BEAUTY,0.000391359253545205,True,2.2,2.9599999999999995,Prophet,0.6923907806501975,1.5142992525296715,0.9232501310709204,0.13952144634586958
14,BEAUTY,0.000391359253545205,True,2.2,2.9599999999999995,ARX-GARCH,0.572235136188124,1.3886639963423797,0.9057057255200465,0.26252942392137635
14,BEVERAGES,0.019867303199093894,True,1722.2,211920.42666666667,SARIMAX,0.5938086094001581,701.2340698061068,1020.9659301938932,79764.16201524054
14,BEVERAGES,0.019867303199093894,True,1722.2,211920.42666666667,Prophet,0.3699368396024628,464.99312710137633,1294.0465318030185,31552.30572430396
14,BEVERAGES,0.019867303199093894,True,1722.2,211920.42666666667,ARX-GARCH,0.8722393153494512,975.6867814268282,746.5132185731717,43416.08144036794
14,BOOKS,0.0,True,0.0,0.0,SARIMAX,0.0,0.0,0.0,0.0
14,BOOKS,0.0,True,0.0,0.0,Prophet,0.0,0.0,0.0,0.0
14,BOOKS,0.0,True,0.0,0.0,ARX-GARCH,0.0,0.0,0.0,0.0
14,BREAD/BAKERY,4.56121004299853e-06,True,170.4,1107.7066666666665,SARIMAX,0.34833535301016044,61.04198149799097,215.2579990645086,9047.979279737427
14,BREAD/BAKERY,4.56121004299853e-06,True,170.4,1107.7066666666665,Prophet,0.5012433967060042,59.03744745543954,113.12873541009549,794.2872669622924
14,BREAD/BAKERY,4.56121004299853e-06,True,170.4,1107.7066666666665,ARX-GARCH,0.2450304444493815,39.419262123230865,195.92062204685098,20.17319414976988
14,CELEBRATION,0.0259055003407209,True,11.2,76.16000000000001,SARIMAX,0.6753034979222835,6.1447827220155435,6.6045419838043795,2.598312421267891
14,CELEBRATION,0.0259055003407209,True,11.2,76.16000000000001,Prophet,0.6182933204092725,6.028208869881835,8.290693886512328,1.5124108751912586
14,CELEBRATION,0.0259055003407209,True,11.2,76.16000000000001,ARX-GARCH,1.7817953811283005,10.076996191784538,1.1230038082154634,0.7163949327201719
14,CLEANING,3.809458893821496e-05,True,1320.4,820933.0399999998,SARIMAX,0.6458945793634261,805.7675398638853,1713.6406733113895,146189.5807123412
14,CLEANING,3.809458893821496e-05,True,1320.4,820933.0399999998,Prophet,1.0240395613164266,818.6905459769077,501.7094540230924,52003.97527970455
14,CLEANING,3.809458893821496e-05,True,1320.4,820933.0399999998,ARX-GARCH,0.516095399424625,531.8263473534994,1045.643902021603,102.78872148523149
14,DAIRY,0.04282473585009117,True,384.8,4761.493333333334,SARIMAX,0.6207604569223387,307.68334923664264,692.4833492366428,34882.17557198475
14,DAIRY,0.04282473585009117,True,384.8,4761.493333333334,Prophet,0.25206163335811765,69.31792634114205,328.77137804108384,3700.965980484124
14,DAIRY,0.04282473585009117,True,384.8,4761.493333333334,ARX-GARCH,0.44767200040510485,130.0680855088792,256.7795902739142,1487.218732420285
14,DELI,0.12217654802319655,False,261.73333333333335,3916.9955555555557,SARIMAX,0.20881277438656257,45.145291516718636,253.30385258928462,904.4111706771669
14,DELI,0.12217654802319655,False,261.73333333333335,3916.9955555555557,Prophet,0.2643693588286458,54.04161001991959,223.5383443224077,893.1411406792397
14,DELI,0.12217654802319655,False,261.73333333333335,3916.9955555555557,ARX-GARCH,0.4692081004334867,94.1764698193236,170.24370240049421,155.72346677160436
14,EGGS,2.0047912766917222e-06,True,36.86666666666667,396.11555555555543,SARIMAX,0.6192413326931852,19.668765739164186,39.01826682117071,174.21575473060068
14,EGGS,2.0047912766917222e-06,True,36.86666666666667,396.11555555555543,Prophet,0.946992845791515,19.406701554805387,22.067336674087446,66.04826173997337
